brand,franchisee_name,raw_address,city,state,zip,restaurant_phone
Burger King,"Bulldog Restaurants, Llc",504 North Main St,Tuskegee,AL,36083-1728,(334) 727-5699
Burger King,Schuster,2910 20th Ave,Valley,AL,36854,(334) 768-4030
Burger King,Schuster,5179 Us Highway 231,Wetumpka,AL,36092-3127,(334) 478-3860
Burger King,Neubauer,501 Highway 71 North,Alma,AR,72921-3210,(479) 632-3969
Burger King,Balke/Balke,2820 Pine St,Arkadelphia,AR,71923-5321,(870) 246-5949
Burger King,"Abbott & Avard, Llc",720 Constitution Ave,Ashdown,AR,71822,(870) 898-8601
Burger King,"Flis Enterprises, Inc.",2248 Harrison St,Batesville,AR,72501,(833) 435-4736
Burger King,"Flis Enterprises, Inc.",2326 W. Center Street,Beebe,AR,72012,(833) 435-4736
Burger King,"Flis Enterprises, Inc.",1918 Congo Rd,Benton,AR,72015,(833) 435-4736
Burger King,"Best Burgers, Llc",1700 South Walton Blvd,Bentonville,AR,72712,(479) 254-8966
Burger King,"Trans Am Restaurants, Inc.",3800 East Highway 18,Blytheville,AR,72315-6880,(870) 762-0944
Burger King,"Flis Enterprises, Inc.",3001 Reynolds Rd,Bryant,AR,72022,(833) 435-4736
Burger King,"Flis Enterprises, Inc.",1100 West Main St,Cabot,AR,72023,(833) 435-4736
Burger King,"Flis Enterprises, Inc.",3264 Bill Foster Memorial Highway,Cabot,AR,72023,(833) 435-4736
Burger King,"Flis Enterprises, Inc.",2325 Dave Ward Dr,Conway,AR,72034,(833) 435-4736
Burger King,Ampler Burgers Ohio Llc,102 Oak St,Conway,AR,72032-4643,(501) 327-7794
Burger King,"Flis Enterprises, Inc.",905 Hwy 65 North,Conway,AR,72032,(833) 435-4736
Burger King,Neubauer,607 Union St,Dardanelle,AR,72834,(479) 229-1381
Burger King,"C&A, Llc",808 E Collin Raye Dr,Dequeen,AR,71832,(870) 642-8900
Burger King,Ta Operating Llc,North 408 Highway 149,Earle,AR,72331-9550,(870) 657-2105
Burger King,"Gps Hospitality Partners Iv, Llc",1715 Northwest Ave,El Dorado,AR,71730,(870) 667-3123
Burger King,"Best Burgers, Llc",1730 West Martin Luther King Jr. Blvd.,Fayetteville,AR,72701,(479) 442-6484
Burger King,Neubauer,8201 Phoenix Ave,Fort Smith,AR,72903,(479) 434-4669
Burger King,Neubauer,1215 South Zero St,Fort Smith,AR,72901-8435,(479) 646-8945
Burger King,Neubauer,1200 Towson Ave,Fort Smith,AR,72901-5040,(479) 782-8746
Burger King,Neubauer,3311 Midland Blvd,Fort Smith,AR,72904,(479) 785-3419
Burger King,"Flis Enterprises, Inc.",#1 North Broadview St,Greenbrier,AR,72058,(833) 435-4736
Burger King,"Best Burgers, Llc",1308 North Main St,Harrison,AR,72601,(870) 741-2232
Burger King,Ampler Burgers Ohio Llc,1431 Highway 25b,Heber Springs,AR,72543-1709,(501) 206-0355
Burger King,Balke/Balke,1500 N Hervey,Hope,AR,71801-0000,(870) 261-9111
Burger King,Balke/Balke,228 West Grand Ave,Hot Springs,AR,71901-5428,(501) 321-2569
Burger King,Balke/Balke,3545 Central Ave,Hot Springs,AR,71913-6202,(501) 624-5890
Burger King,Balke/Balke,253 Airport Rd,Hot Springs,AR,71913-4060,(501) 318-9886
Burger King,"Flis Enterprises, Inc.",2010 John Harden,Jacksonville,AR,72076,(833) 435-4736
Burger King,"Drury Restaurants, Inc.",2925 Red Wolf Blvd,Jonesboro,AR,72401,(870) 520-6416
Burger King,"Drury Restaurants, Inc.",4000 E Johnson Ave,Jonesboro,AR,72401-9282,(870) 932-1796
Burger King,"Drury Restaurants, Inc.",1423 South Caraway Rd,Jonesboro,AR,72401-5307,(870) 932-0671
Burger King,"Drury Restaurants, Inc.",2904 Harrisburg Rd,Jonesboro,AR,72401-5948,(870) 972-0202
Burger King,Ampler Burgers Ohio Llc,4015 West Markham St,Little Rock,AR,72205-5529,(501) 663-3115
Burger King,"Host Int'L, Inc",1 Airport Rd,Little Rock,AR,72202-4404,(501) 374-3552
Burger King,Ampler Burgers Ohio Llc,5900 Dreher Lane,Little Rock,AR,72209-4815,(501) 568-3340
Burger King,Ampler Burgers Ohio Llc,100 South Rodney Parham,Little Rock,AR,72205-4708,(501) 223-2110
Burger King,"Flis Enterprises, Inc.",12001 Colonel Glenn Rd,Little Rock,AR,72210,(833) 435-4736
Burger King,Ampler Burgers Ohio Llc,3300 South University Ave,Little Rock,AR,72204-6011,(501) 568-0244
Burger King,"Flis Enterprises, Inc.",11410 North Rodney Parham Rd,Little Rock,AR,72212,(833) 435-4736
Burger King,Army Air Force Exchange Services,789 6th St,Little Rock Afb,AR,72099-4927,(501) 987-2145
Burger King,"Gps Hospitality Partners Iv, Llc",1114 East Main St,Magnolia,AR,71753,(870) 667-3121
Burger King,Balke/Balke,1894 Martin Luther King Blvd.,Malvern,AR,72104-2335,(501) 332-6400
Burger King,"Gps Hospitality Partners Iv, Llc",119 U S 425 South,Monticello,AR,71655,(870) 667-3122
Burger King,"Flis Enterprises, Inc.",1832 Highway 62 East,Mountain Home,AR,72653,(833) 435-4736
Burger King,"Flis Enterprises, Inc.",11941 Maumelle Blvd,North Little Rock,AR,72113,(833) 435-4736
Burger King,"Flis Enterprises, Inc.",403 East Broadway St,North Little Rock,AR,72114,(833) 435-4736
Burger King,"Flis Enterprises, Inc.",4227 Camp Robinson Rd,North Little Rock,AR,72118,(833) 435-4736
Burger King,"Flis Enterprises, Inc.",4500 East Mccain Blvd,North Little Rock,AR,72117,(833) 435-4736
Burger King,"Drury Restaurants, Inc.",2209 West Kingshighway,Paragould,AR,72450-3916,(870) 239-5503
Burger King,"Flis Enterprises, Inc.",5515 Olive St,Pine Bluff,AR,71601,(833) 435-4736
Burger King,"Drury Restaurants, Inc.",1604 Highway 67 South,Pocahontas,AR,72455-4156,(870) 892-0453
Burger King,"Best Burgers, Llc",4125 S. 26th St.,Rogers,AR,72758,(479) 899-6559
Burger King,"Best Burgers, Llc",500 South Eighth St,Rogers,AR,72756,(479) 636-8584
Burger King,Neubauer,2306 N Arkansas Ave,Russellville,AR,72802,(479) 968-5755
Burger King,Neubauer,1410 E Main Street,Russellville,AR,72801,(479) 449-2245
Burger King,Ampler Burgers Ohio Llc,200 East Beebe Capps,Searcy,AR,72143-7007,(501) 278-5100
Burger King,Ampler Burgers Ohio Llc,3301 E Race Ave,Searcy,AR,72143-4816,(501) 279-2075
Burger King,"Flis Enterprises, Inc.",1404 South Rock,Sheridan,AR,72150,(833) 435-4736
Burger King,"Best Burgers, Llc",2354 E Hwy 412,Siloam Springs,AR,72761,(479) 373-6464
Burger King,"Best Burgers, Llc",5486 Sam's Club Lane,Springdale,AR,72762,(479) 397-1299
Burger King,"Best Burgers, Llc",1300 South Thompson St,Springdale,AR,72764,(479) 751-6891
Burger King,"Abbott & Avard, Llc",802 North Stateline Ave,Texarkana,AR,71854,(870) 772-0435
Burger King,Neubauer,1914 Fayetteville Rd,Van Buren,AR,72956,(479) 410-3303
Burger King,"Flis Enterprises, Inc.",7820 Sheridan Rd,White Hall,AR,71602,(833) 435-4736
Burger King,"Ql, Inc.",530 West Apache Trail,Apache Junction,AZ,85120,(480) 983-1078
Burger King,"Klk Restaurants Ii, Llc",11445 W Buckeye Rd,Avondale,AZ,85323-6810,(623) 643-9451
Burger King,Barnett Jacobs Restaurants Llc,9920 W Van Buren,Avondale,AZ,85323,(623) 230-2851
Burger King,Laird,891 W 4th St,Benson,AZ,85602,(520) 402-2032
Burger King,"Kraf, Inc.",1121 S Naco Hwy,Bisbee,AZ,85603,(520) 432-3007
Burger King,Barnett Jacobs Restaurants Llc,19590 W. Indian School Rd.,Buckeye,AZ,85396,(623) 444-2611
Burger King,Barnett Jacobs Restaurants Llc,1315 S. Watson Rd.,Buckeye,AZ,85326,(623) 207-1350
Burger King,"Bkr Restaurants, Llc",1552 South Miller Rd,Buckeye,AZ,85326-6428,(623) 386-2796
Burger King,"Dunnottar Management, Inc.*",1751 Hwy 95 #5,Bullhead City,AZ,86442,(928) 758-8500
Burger King,Heflin/Mike,Us Highway 89 @ State Route 64,Cameron,AZ,86020-0000,(928) 679-9819
Burger King,Laird,365 N Goswick Way,Camp Verde,AZ,86322-5201,(928) 567-3401
Burger King,Carvalho/Smith,810 East Florence Blvd,Casa Grande,AZ,85122-4601,(520) 423-2329
Burger King,Smith,2233 East Florence Blvd,Casa Grande,AZ,85122-9113,(520) 426-9119
Burger King,Smith,2753 N. Pinal Ave.,Casa Grande,AZ,85122,(520) 876-9222
Burger King,"Kraf, Inc.",34193 N Cave Creek Rd,Cave Creek,AZ,85331,(480) 488-7830
Burger King,Smith,1990 West Ray Rd,Chandler,AZ,85224-9008,(480) 782-0957
Burger King,Laird,1945 South Alma School Rd,Chandler,AZ,85286-6905,(480) 917-7580
Burger King,Barnett Jacobs Restaurants Llc,222 N Cooper Rd,Chandler,AZ,85225,(480) 320-3999
Burger King,Smith,2972 North Alma School,Chandler,AZ,85224-1955,(480) 899-7640
Burger King,Barnett Jacobs Restaurants Llc,2865 E Ocotillo Rd,Chandler,AZ,85249,(480) 895-3896
Burger King,Smith,1001 North Arizona Ave,Chandler,AZ,85225-6693,(480) 963-8050
Burger King,Smith,4979 West Ray Rd,Chandler,AZ,85226-2050,(480) 705-9638
Burger King,Heflin/Mike,Highway 191,Chinle,AZ,86503-0000,(928) 674-3700
Burger King,Barnett Jacobs Restaurants Llc,1090 N. State Route 89,Chino Valley,AZ,86323,(928) 277-1212
Burger King,Laird,888 S Main St,Cottonwood,AZ,86326,(928) 239-5800
Burger King,Army Air Force Exchange Services,3260 S. Craycroft Rd,Davis-Monthan Afb,AZ,85707,(520) 745-2878
Burger King,"Kraf, Inc.",99th East 5th Ave,Douglas,AZ,85607-2871,(520) 805-0597
Burger King,"Klk Restaurants Ix, Llc",12280 West Olive Ave,El Mirage,AZ,85335-9776,(623) 535-7477
Burger King,Barnett Jacobs Restaurants Llc,13775 N Dysart Rd,El Mirage,AZ,85335,(623) 533-6448
Burger King,Smith,5310 N Sunland Gin Rd,Eloy,AZ,85131-9050,(520) 421-0820
Burger King,"Sheehy Enterprises, Inc.",3520 East Route 66,Flagstaff,AZ,86004,(928) 526-4290
Burger King,"Barnett Restaurants - Flagstaff, Llc",1651 South Milton,Flagstaff,AZ,86001-6310,(928) 779-1579
Burger King,"Bkr Restaurants, Llc",80 West Highway 287,Florence,AZ,85132-0000,(520) 868-3880
Burger King,Army Air Force Exchange Services,5100 Smith Ave,Fort Huachuca,AZ,85613,(520) 459-1430
Burger King,East Highland Llc,4753 S Highway 95,Fort Mohave,AZ,86426,(928) 758-4644
Burger King,"Barnett Jacobs Enterprises, Llc",13725 N Fountain Hills Blvd,Fountain Hills,AZ,85268-3778,(480) 690-4747
Burger King,Heflin/Mike,Highway 264 & Highway 191,Ganado,AZ,86505-0000,(928) 755-6227
Burger King,"Barnett Jacobs Enterprises, Llc",501 West Pima St,Gila Bend,AZ,85337-0000,(623) 444-5596
Burger King,"Kraf, Inc.",1730 N Higley Rd,Gilbert,AZ,85234,(480) 641-0730
Burger King,"Kraf, Inc.",695 South Val Vista Rd,Gilbert,AZ,85296,(480) 632-5103
Burger King,Barnett Jacobs Restaurants Llc,4073 E. Williams Field Rd,Gilbert,AZ,85295,(480) 626-1299
Burger King,"Bkr Restaurants, Llc",3840 W Happy Valley Rd,Glendale,AZ,85310-3280,(623) 582-8883
Burger King,"Barnett Jacobs Enterprises, Llc",20197 North 67th Ave,Glendale,AZ,85308-7001,(623) 755-9232
Burger King,Barnett Jacobs Restaurants Llc,5120 W. Bell Rd.,Glendale,AZ,85308,(623) 336-7780
Burger King,Hitzeman,5841 West Th-Bird Rd,Glendale,AZ,85306,(602) 843-3771
Burger King,Hitzeman,6698 West Peoria Ave,Glendale,AZ,85302,(623) 486-1000
Burger King,"Kraf, Inc.",4422 West Glendale Ave,Glendale,AZ,85301,(623) 939-2004
Burger King,"Klk Restaurants I, Llc",9680 W Camelback Rd,Glendale,AZ,85305-3103,(623) 877-2478
Burger King,"Barnett Krispin Ii, Llc",7490 West Glendale Ave,Glendale,AZ,85303-3000,(623) 915-9738
Burger King,Hitzeman,5090 W Olive Ave,Glendale,AZ,85302,(623) 842-0214
Burger King,"Klk Restaurants V, Llc",5840 W Camelback Rd,Glendale,AZ,85301-7409,(623) 931-5143
Burger King,"Kraf, Inc.",1680 E. Ash St.,Globe,AZ,85501,(928) 793-3137
Burger King,"Bkj Restaurants, Llc",15250 W Mcdowell Rd,Goodyear,AZ,85395-2530,(623) 935-9771
Burger King,Barnett,394 N Litchfield Rd,Goodyear,AZ,85338-1224,(623) 925-0488
Burger King,"Bkj Restaurants, Llc",16364 W Yuma Rd,Goodyear,AZ,85338-3100,(623) 932-6557
Burger King,"Klk Restaurants Vi, Llc",3490 North Litchfield Rd,Goodyear,AZ,85395-9200,(623) 535-5426
Burger King,"Kraf, Inc.",19110 South I-19 Frontage Rd,Green Valley,AZ,85614-5088,(520) 648-1032
Burger King,Jolley,2096 Navajo Blvd,Holbrook,AZ,86025,(928) 524-6704
Burger King,Jolley,I-40 Ext 292,Holbrook,AZ,86025-2100,(928) 524-1686
Burger King,Heflin/Mike,Highway 160,Kayenta,AZ,86033-0000,(928) 697-3534
Burger King,"Dunnottar Management, Inc.",3250 East Andy Devine St,Kingman,AZ,86401,(928) 757-2123
Burger King,"Klk Restaurants Viii, Llc",5055 West Southern Ave,Laveen,AZ,85339-6307,(602) 605-8880
Burger King,Barnett Jacobs Restaurants Llc,12309 W. Camelback Rd,Litchfield Park,AZ,85340,(623) 849-1900
Burger King,Barnett Jacobs Restaurants Llc,20699 N. John Wayne Pkwy,Maricopa,AZ,85139,(520) 666-2844
Burger King,Barnett Jacobs Restaurants Llc,8355 E Guadalupe Road,Mes,AZ,85212,(480) 626-1820
Burger King,"Kraf, Inc.",6820 E Superstition Sprigs Blvd,Mesa,AZ,85209,(480) 854-0554
Burger King,"Kraf, Inc.",7302 S. Ellsworth Rd.,Mesa,AZ,85212,(480) 737-1229
Burger King,"Kraf, Inc.",353 E. Brown Rd.,Mesa,AZ,85201,(480) 393-3046
Burger King,"Mcl Main & Alma Restaurant, Llc",1201 West Main St,Mesa,AZ,85201-7018,(480) 827-9034
Burger King,"Kraf, Inc.",9154 E Apache Trails,Mesa,AZ,85207,(480) 986-0116
Burger King,"Ql, Inc.",2708 East University,Mesa,AZ,85213,(480) 827-0731
Burger King,"Kraf, Inc.",9240 E Cadence Parkway,Mesa,AZ,85212,(480) 427-3873
Burger King,Barnett Jacobs Restaurants Llc,10726 E Guadalupe Rd,Mesa,AZ,85209,(480) 275-5055
Burger King,Laird,2024 East Southern Ave,Mesa,AZ,85204-5303,(480) 926-2246
Burger King,"Kraf, Inc.",6758 E. University Dr.,Mesa,AZ,85205,(480) 466-7591
Burger King,"Mcl Country Club Restaurant, Llc",1440 S Country Club Dr,Mesa,AZ,85210-9701,(480) 770-0087
Burger King,"Kraf, Inc.",5859 E Mckellips Rd,Mesa,AZ,85215,(480) 396-6165
Burger King,"Kraf, Inc.",10025 E Southern Ave,Mesa,AZ,85209,(480) 986-0903
Burger King,"Kraf, Inc.",4403 E Broadway Rd,Mesa,AZ,85206,(480) 687-5766
Burger King,"Border Food Services, Inc.",47 North Sonoita,Nogales,AZ,85621-2520,(520) 287-5243
Burger King,"Page Grand Canyon, Llc",807 Highway South,Page,AZ,86040,(928) 660-1919
Burger King,Payson Professional Management Corp.,301 South Beeline Highway,Payson,AZ,85541-4987,(928) 474-6213
